"","#0F4A9C","#53f1fc","#635547","#67000d","#7F6874","#8870ad","#90BF75","#9e6762","#C594BF","#DABE99","#DFCDE4","#EF5A9D","#cc7818","#d6616b","#ffad1e","#ffd854"
"Nrep",22,6,74,1,0,7,39,9,51,25,12,39,11,1,1,5
"Nrf1",3,3,47,4,3,8,35,3,60,6,22,16,22,9,1,38
"Nrg2",0,0,1,0,0,1,0,0,1,2,0,1,0,0,0,0
"Nrg3",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"Nrg3os",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nrg4",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Nrgn",1,0,12,0,1,1,3,2,10,2,1,1,1,1,0,0
"Nrip1",7,2,23,16,4,5,12,6,72,11,4,9,9,26,0,14
"Nrip2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nrip3",0,0,2,0,0,1,2,0,5,1,0,0,4,1,0,0
"Nrk",0,0,7,18,38,4,7,0,16,4,5,1,3,285,0,1
"Nrl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nrm",7,2,44,0,1,11,27,3,31,14,16,9,25,2,0,35
"Nrn1",0,0,2,0,1,0,1,0,2,0,0,1,0,0,0,0
"Nrn1l",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"Nron",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nrp2",0,12,19,7,10,31,22,8,142,27,27,3,46,0,3,54
"Nrros",0,0,3,0,0,0,2,0,1,0,0,0,0,1,0,10
"Nrsn1",0,0,6,0,0,0,6,2,7,1,1,0,0,0,0,0
"Nrsn2",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"Nrtn",2,0,4,0,1,0,5,0,5,0,0,3,0,2,0,2
"Nrxn1",0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0
"Nrxn2",1,0,33,0,0,0,9,0,6,3,4,2,0,0,0,1
"Nsd1",18,49,482,13,26,84,222,39,547,122,70,134,148,120,9,189
"Nsdhl",2,8,41,4,6,7,24,9,42,15,12,19,26,22,4,47
"Nsfl1c",12,14,160,26,12,31,129,22,226,47,61,50,106,66,10,115
"Nsg1",0,0,18,0,0,1,13,2,15,1,2,2,4,0,0,0
"Nsg2",1,0,2,0,0,0,0,1,17,2,5,0,8,0,0,0
"Nsl1",4,10,68,1,7,8,45,9,96,16,17,11,36,6,2,32
"Nsmaf",1,10,33,5,2,12,24,3,52,10,5,12,30,16,2,30
"Nsmce1",12,8,82,9,5,6,64,13,68,20,15,21,46,35,10,60
"Nsmce2",10,11,73,3,13,19,56,13,82,30,20,21,55,29,4,60
"Nsmce4a",18,37,294,14,36,35,227,39,239,93,80,65,138,61,8,177
"Nsmf",2,2,16,0,0,5,12,0,17,1,5,2,1,0,0,6
"Nsrp1",7,11,107,7,13,15,53,12,110,43,26,21,49,29,3,74
"Nsun2",14,28,399,50,42,57,269,60,456,102,117,85,213,245,43,474
"Nsun3",0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0
"Nsun4",0,3,13,1,4,7,12,2,24,8,7,6,10,12,1,24
"Nsun5",2,3,43,3,6,10,27,7,58,12,13,12,20,30,2,50
"Nsun6",1,0,9,0,3,5,11,4,23,4,4,7,4,4,1,4
"Nsun7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nt5c",3,6,86,16,9,11,50,11,60,22,10,9,34,40,2,50
"Nt5c1a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nt5c1b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nt5c2",3,10,42,0,2,6,27,3,60,10,12,3,22,9,3,23
"Nt5c3",4,5,32,2,2,11,39,5,46,15,15,13,30,19,5,24
"Nt5c3b",1,3,23,3,4,2,31,4,32,11,7,13,18,14,0,22
"Nt5dc1",0,6,13,1,3,3,7,2,13,3,3,3,7,7,1,7
"Nt5dc2",25,64,514,5,48,85,348,50,537,166,147,89,254,24,14,191
"Nt5dc3;Ttc41",0,0,12,3,1,1,3,1,19,2,2,1,4,11,1,17
"Nt5e",0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1
"Nt5m",1,2,10,1,1,8,18,4,30,7,8,2,17,5,1,13
"Ntan1",1,4,41,7,2,4,35,5,41,7,3,11,24,22,5,35
"Ntf3",0,0,5,0,0,1,1,1,2,3,0,2,8,0,0,6
"Ntf5",0,0,3,0,0,0,1,1,1,0,0,1,0,3,1,7
"Nthl1",0,1,21,0,0,4,11,1,9,3,3,2,2,2,2,19
"Ntm",0,0,2,0,0,0,0,0,2,1,1,2,0,0,0,0
"Ntn1",6,1,8,0,0,0,9,4,19,7,0,19,1,0,0,0
"Ntn3;Tbc1d24",0,3,12,0,1,1,7,0,11,2,0,1,15,3,1,3
"Ntn4",0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
"Ntn5",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"Ntpcr",0,3,21,3,2,6,17,0,26,5,7,4,18,4,1,25
"Ntrk1",0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
"Ntrk2",0,0,6,0,0,0,3,0,3,1,0,6,0,0,0,0
"Ntrk3",0,1,5,0,0,0,0,2,4,4,0,0,1,0,0,0
"Nts",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ntsr1",0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
"Ntsr2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nuak1",0,0,3,1,0,10,4,2,15,1,4,6,21,0,0,8
"Nuak2",3,1,13,0,1,0,7,0,14,4,2,7,4,1,1,40
"Nub1",5,13,89,21,14,31,53,11,118,23,12,26,38,106,9,107
"Nubp1",6,4,54,7,14,25,29,13,101,19,16,19,53,43,7,98
"Nubp2",5,8,66,5,13,12,36,10,73,26,12,19,32,33,4,57
"Nubpl",1,6,36,2,2,1,33,4,51,21,12,13,17,10,1,22
"Nucb1",6,10,69,5,11,14,40,12,92,23,17,25,35,30,4,74
"Nucb2",6,0,7,3,2,1,9,1,13,4,1,6,1,19,0,3
"Nudc",19,10,171,13,9,35,112,24,204,41,24,53,65,46,10,130
"Nudcd1",3,11,85,5,9,16,43,6,95,19,18,17,35,26,3,41
"Nudcd2",18,39,215,20,24,37,177,28,298,92,76,71,117,64,12,151
"Nudcd3",12,17,148,12,19,33,55,15,160,56,46,27,95,67,10,155
"Nudt1",0,1,53,6,3,10,33,6,41,20,18,14,20,17,5,52
"Nudt10",2,0,6,0,12,1,1,3,24,7,2,3,4,0,0,3
"Nudt11",7,1,32,1,17,4,18,8,46,10,9,12,12,0,0,3
"Nudt12",0,0,0,0,0,0,1,0,1,1,0,2,1,0,0,0
"Nudt13",0,0,19,0,0,2,5,0,13,4,1,0,2,1,0,2
"Nudt14",5,4,56,1,4,6,27,4,30,17,8,12,4,7,2,26
"Nudt15",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"Nudt16",2,0,7,1,0,1,5,2,12,4,0,1,4,3,0,5
"Nudt16l1",8,10,85,9,25,15,60,9,130,29,26,19,46,36,7,90
"Nudt17",0,0,7,0,1,1,4,0,17,1,2,3,4,3,1,6
"Nudt18",2,0,2,1,0,0,2,2,1,1,0,0,0,0,0,5
"Nudt19",4,13,99,1,5,21,66,7,96,25,20,12,42,24,4,56
"Nudt2",6,3,31,3,3,8,27,7,54,9,12,9,17,13,4,43
"Nudt21",8,18,85,5,9,19,86,24,108,24,39,22,70,29,7,87
"Nudt22",0,1,20,0,1,3,13,3,25,5,2,0,7,5,0,13
"Nudt3",3,11,43,3,11,9,32,10,83,18,14,17,34,20,2,35
"Nudt4",15,14,81,16,4,45,65,24,192,42,36,43,251,42,16,160
"Nudt5",1,4,16,1,1,2,27,3,33,6,10,5,8,10,4,27
"Nudt6",1,0,4,0,1,0,2,0,3,2,1,0,0,2,0,6
"Nudt7",0,2,7,0,0,0,6,1,14,0,2,1,4,0,0,3
"Nudt9",6,3,63,6,18,11,52,7,90,26,13,22,34,29,6,64
"Nuf2",3,3,48,3,1,11,44,6,59,14,9,10,27,31,3,43
"Nufip1",11,19,107,10,20,22,87,15,162,44,36,27,64,47,6,116
"Nufip2",8,32,262,13,30,42,153,30,251,70,41,54,88,35,6,111
"Nuggc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Numa1",8,12,121,4,16,23,74,14,154,38,18,30,58,37,3,78
"Numbl",2,0,8,1,0,0,9,1,2,2,2,0,2,1,0,4
"Nup107",8,16,141,6,18,19,102,17,142,37,35,26,87,48,8,128
"Nup133",8,19,158,10,19,24,104,13,174,51,40,27,72,55,11,140
"Nup155",1,8,110,8,7,24,73,19,142,39,20,41,50,38,10,119
"Nup160",8,13,120,8,6,18,73,11,128,31,23,23,60,40,6,129
"Nup188",12,8,107,3,10,18,91,11,139,34,39,25,56,27,4,88
"Nup205",11,18,179,11,35,27,158,31,211,55,48,33,94,52,10,139
"Nup210",4,1,74,1,3,1,35,4,4,19,2,11,1,8,2,10
"Nup210l",0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,1
"Nup35",0,7,45,6,5,11,31,6,51,12,15,13,29,13,3,46
"Nup37",8,12,136,6,18,20,115,15,142,46,42,29,81,32,16,136
"Nup43",6,19,166,7,7,32,136,23,189,58,52,33,97,39,7,123
"Nup50",14,23,336,24,35,60,216,41,354,86,59,60,122,85,20,268
"Nup54",3,6,80,6,2,9,52,18,78,35,17,14,33,27,7,73
"Nup62cl",1,0,4,0,1,0,1,0,2,1,0,0,3,11,1,37
"Nup85",12,29,182,27,19,36,138,27,211,65,44,58,116,99,15,219
"Nup88",9,12,113,11,15,21,68,13,125,25,28,29,58,40,7,128
"Nup93",11,8,132,8,13,20,88,20,145,44,28,29,87,63,11,124
"Nupl1",9,9,116,2,10,26,74,14,137,39,26,30,50,31,4,82
"Nupl2",0,1,15,0,1,5,16,2,23,6,7,3,11,6,0,11
"Nupr1",0,0,4,1,0,0,3,0,8,0,1,1,5,0,1,3
"Nupr1l",0,0,1,0,0,0,3,0,0,0,1,0,0,1,0,1
"Nus1",5,16,110,30,21,28,99,20,153,42,41,40,91,77,14,163
"Nusap1",7,8,138,4,14,11,87,9,150,57,17,42,57,15,6,52
"Nutm1",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"Nutm2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nwd1",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Nwd2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nxf1",10,13,165,20,19,34,104,20,193,50,31,28,79,49,7,112
"Nxf2",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Nxf3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nxf7",0,0,2,5,22,2,0,0,0,0,3,2,3,37,1,1
"Nxn",6,12,61,3,5,12,29,10,127,16,30,33,42,13,6,48
"Nxnl1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nxnl2",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"Nxpe2",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Nxpe3",1,1,11,0,5,0,11,0,7,2,4,0,4,0,0,16
"Nxpe5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nxph1",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nxph2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nxph3",0,0,3,0,0,0,3,0,1,0,1,0,1,0,0,0
"Nxph4",0,1,1,0,1,0,1,0,17,2,1,0,1,1,0,1
"Nxt1",7,9,114,12,2,25,79,16,129,48,29,21,41,40,11,108
"Nxt2",2,0,7,2,2,0,9,1,8,1,4,1,0,5,1,3
"Nyap1",0,0,2,0,0,0,2,0,4,0,1,0,2,2,1,1
"Nyap2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nynrin",1,6,24,0,3,10,12,3,37,7,11,11,32,0,0,2
"Nyx",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OBP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTTMUSG00000002180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTTMUSG00000022819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oacyl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oaf",1,2,7,20,6,1,8,3,18,6,4,2,15,26,0,1
"Oard1",10,11,115,3,6,13,81,13,117,28,30,25,48,11,5,74
"Oas1a",0,0,0,2,0,0,0,0,0,0,0,0,0,7,1,3
"Oas1b",0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2
"Oas1c",0,0,1,2,1,0,3,0,1,0,1,0,1,6,0,3
"Oas1d",1,0,4,0,0,0,1,1,1,2,0,0,0,0,0,0
"Oas1e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oas1f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oas1g",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Oas1h",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oas2",0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
"Oas3",0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2
"Oasl1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Oasl2",0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
"Oat",21,7,84,6,127,29,98,28,171,58,48,46,102,25,2,27
"Oaz2",13,16,77,1,9,20,58,9,81,20,18,15,45,16,5,47
"Oaz3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Obfc1",1,6,33,3,3,4,17,1,51,12,8,9,22,12,1,36
"Obox1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Obox2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Obox3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Obox5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Obox6",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Obox7",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Obp1a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Obp1b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Obp2a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Obp2b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Obscn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Obsl1",3,6,71,11,19,7,54,9,60,18,9,24,30,32,17,54
"Oc90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oca2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ocel1",0,2,6,3,5,0,2,0,12,2,5,0,1,9,1,10
"Ociad1",14,37,217,19,39,44,146,28,304,72,48,53,113,46,10,130
"Ociad2",1,0,5,0,1,1,2,3,4,1,0,1,0,1,1,9
"Ocln",0,0,17,0,5,0,4,0,1,3,0,1,0,0,0,3
"Ocm",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Ocstamp",0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2
"Odam",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Odf1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Odf2",14,7,150,1,11,15,102,22,157,55,24,31,62,22,2,63
"Odf3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Odf3b",3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"Odf3l1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Odf3l2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Odf4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ofcc1",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Ofd1",10,8,63,4,0,1,40,6,55,11,7,17,20,14,2,45
"Ogdhl",1,0,10,0,0,1,11,2,12,2,5,8,1,3,3,2
"Ogfod1",2,3,43,4,3,11,28,3,57,21,12,9,13,25,1,47
"Ogfod2",1,2,15,1,3,2,7,2,8,0,0,4,8,7,0,8
"Ogfod3",1,0,9,2,1,2,11,1,15,7,3,8,7,9,0,9
"Ogfr",5,13,85,13,6,19,57,12,150,31,23,31,50,58,3,44
"Ogfrl1",1,4,42,7,1,3,30,4,45,19,6,22,17,15,0,25
"Ogg1",0,0,7,0,1,1,7,0,10,1,3,4,3,1,0,14
"Ogn",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ogt",11,23,115,17,13,23,83,18,138,45,30,29,47,37,4,134
"Oip5",4,2,44,6,3,5,42,6,48,8,11,10,25,16,5,40
"Oit1",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oit3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ola1",21,37,387,42,54,64,237,47,375,115,63,103,148,155,25,377
"Olah",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfm1",5,10,47,0,7,15,26,7,71,19,21,6,34,4,0,11
"Olfm2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfm3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfm4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfm5",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"Olfml1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfml2a",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Olfml2b",0,1,1,0,0,1,0,0,2,0,0,1,5,0,0,0
"Olfml3",1,0,0,0,0,1,0,0,1,0,0,0,7,0,0,1
"Olfr1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1030",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1032",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1038-ps",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1042",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1046",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1062",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1066",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1076",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1077-ps1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr108",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Olfr1080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1082",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1084",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1086",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1090",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Olfr1093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1098",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1099",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr1154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
